job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
092_common_gen_left_not_right_kna_t13_rep2,392,12,left_not_right,,13,2,64,42,2528,1006175999,common_gen,92,2,common_gen:validation:908,0,ca13d1f8478ae7d40e82cbb94a82ab861ab3b38bccb96117884cf2319a609bd1,a5a18e739ba7a2850996ec75536afc4fbe82b12bf8024e858bace0121fd9020a,success,,256.0,256.0,256.0,False,,model_loaded,13.740986236007302,0.41231727799458895,1.2156327669945313,1.6279500449891202,1.6279500449891202,2422,34931,574104,1049628384,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8488008370040916,xgrammar,0.6283211230038432,2.212612387011177,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 883, 264, 8282, 318, 38248, 11, 5269, 11, 3712, 11, 4831, 5946, 30, 2228, 12, 14235, 1438, 21156, 264, 3377, 466, 6673, 14, 88466, 3274, 30, 2228, 12, 22528, 310, 12804, 264, 2418, 321, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like to discuss or help with? For example:  
- A question about a topic (science, technology, history, etc.)?  
- Need help solving a problem or math/programming task?  
- Want to explore a stand and<|im_end|>",True,3795953152,8.098009665991412
093_common_gen_left_not_right_kna_t14_rep2,393,13,left_not_right,,14,2,64,45,2713,1019939731,common_gen,93,2,common_gen:validation:537,0,c6f0cdd78fbb0932883ae682ab39b90471a676564bf6eec04f75042c9f6c58dd,3b642cffdfbc1fb32805c0d9618a8098cbf27c98ca961c12e72ebfeec584c97b,success,,256.0,256.0,256.0,False,,model_loaded,14.259262173000025,0.4309923230030108,1.351287161000073,1.7822794840030838,1.7822794840030838,2608,40180,661504,1270170096,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7909225369949127,xgrammar,0.6391749819886172,2.2262850380066084,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 1144, 1438, 440, 30, 12757, 424, 579, 264, 3296, 11, 264, 3274, 11, 466, 1066, 2414, 383, 678, 3838, 11, 353, 2688, 1532, 310, 7543, 0, 25677, 232, 2228, 3710, 1000, 488, 1040, 310, 12804, 30, 10838, 234, 253, 9008, 97, 242, 3384, 321, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like to discuss or need help with? Whether it's a question, a task, or just something on your mind, I'm here to assist! 😊  
What would you like to explore? 🌟🤔 though and<|im_end|>",True,3795953152,8.212315167998895
094_common_gen_left_not_right_kna_t15_rep2,394,14,left_not_right,,15,2,64,48,2898,227435103,common_gen,94,2,common_gen:validation:48,0,0f4edaa8bf2d341e85fabdddc0a75ded4344f2b5903a4a6258123ba1aa6970b0,71b7a21927b478e91dfd8d9616c4b3147973ee2b44debb864880bb488d41d848,success,,256.0,256.0,256.0,False,,model_loaded,14.145398449007189,0.4633751140063396,1.5121574600052554,1.975532574011595,1.975532574011595,2794,45795,755078,1518808602,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8171828749909764,xgrammar,0.6359261739999056,2.228503649996128,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1438, 440, 264, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 5269, 11, 3712, 11504, 2228, 12, 8448, 488, 3221, 364, 1970, 11, 39492, 11, 466, 3377, 94762, 12622, 30, 2430, 321, 248046]","It seems like your message might be incomplete! Could you please clarify what you'd like to discuss or ask about? For example:  
- Do you need help with a specific topic (e.g., science, technology, history)?  
- Are you looking for code, explanations, or problem-solving assistance? throw and<|im_end|>",True,3795953152,8.400729999004398
095_common_gen_left_not_right_kna_t16_rep2,395,15,left_not_right,,16,2,64,51,3083,1634804747,common_gen,95,2,common_gen:validation:812,0,69db1365591751a939c2cb66c14bf13aec4a7c9394bf96e5856eb86ba5a86b00,5dc91c295633ce81d525e742d2a8b0e5e9b971754f21bfe21d78c4cf7ed4da93,success,,256.0,256.0,256.0,False,,model_loaded,14.61405114500667,0.4376009670086205,1.689550027003861,2.1271509940124815,2.1271509940124815,2980,51776,854826,1797168942,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6914955160027603,xgrammar,0.7427955049934098,2.213350802005152,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 3274, 488, 1144, 1438, 440, 30, 2228, 12, 7831, 488, 1318, 310, 3827, 30, 2228, 12, 23879, 745, 11040, 30, 18050, 9764, 728, 1366, 1204, 353, 628, 7543, 0, 25677, 1229, 321, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to discuss or ask about? For example:  
- A question or task you need help with?  
- Information you want to learn?  
- Something else entirely?  

Let me know how I can assist! � bet and<|im_end|>",True,3795953152,8.597380530991359
096_common_gen_sets_differ_kna_t1_rep2,396,0,sets_differ,,1,2,64,7,432,1859123528,common_gen,96,2,common_gen:validation:907,0,70ab43bb730dde7edaba4b1c4596c2e130780ca843fa4e3202c85ece7bb85ff2,35a47e8d1aac8f9275908776d8a310ad1959e8ea6965415383dca2d18c4d0fc6,success,,256.0,256.0,256.0,False,,model_loaded,12.51729813500424,0.3381040579988621,0.09248925199790392,0.43059330999676604,0.43059330999676604,314,982,16210,9077791,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8270802769984584,xgrammar,0.6221937309892382,2.2426067469932605,12,64,"[2064, 4816, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 353, 2688, 1532, 310, 1438, 440, 25, 271, 12, 2972, 34080, 92217, 5586, 12960, 488, 2224, 21520, 883, 318, 38248, 11, 7431, 11, 3712, 11, 12641, 11, 4831, 5946, 198, 12, 2972, 50, 19588, 92217, 14235, 1438, 440, 27529, 321, 4599, 248046]","It seems your message got cut off! Could you please clarify what you'd like to discuss or ask about? I'm here to help with:

- **Questions**: Any topics you're curious about (science, culture, history, tech, etc.)
- **Solutions**: Need help with homework and building<|im_end|>",True,3795953152,6.909503754999605
097_common_gen_sets_differ_kna_t2_rep2,397,1,sets_differ,,2,2,64,12,679,1673063274,common_gen,97,2,common_gen:validation:110,0,09db4adc94baaa9c675867717a93947065c57c7936ae986692c18ba3dd4422c0,52e300e2a5d030834fb385c696759cbdbd8b8818bd742f5489b31f6306ebfbef,success,,256.0,256.0,256.0,False,,model_loaded,12.172697155998321,0.3427878759976011,0.17146181499992963,0.5142496909975307,0.5142496909975307,562,2268,37545,31599860,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.794665980996797,xgrammar,0.621952950998093,2.253878771007294,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 12641, 11, 3712, 11, 18001, 11504, 2228, 12, 357, 3296, 488, 1144, 1438, 34579, 30, 2228, 12, 23879, 488, 1318, 310, 12804, 4473, 30, 18050, 321, 4088, 248046]","It seems like your message got cut off! Could you clarify what you'd like to discuss or ask about? For example:  
- A specific topic (e.g., science, tech, history, arts)?  
- A question you need help answering?  
- Something you want to explore further?  

 and walk<|im_end|>",True,3795953152,7.003610940999351
098_common_gen_sets_differ_kna_t3_rep2,398,2,sets_differ,,3,2,64,16,926,976309744,common_gen,98,2,common_gen:validation:864,0,dbe837b23455dd8b2f07bdd00876832dc680c0a587ceab09b303e6a71e746f3c,23b78b3c5f2f7611fba4c57617c0d86b1f91a9f765723511cc8892c057573fa5,success,,256.0,256.0,256.0,False,,model_loaded,12.186488191000535,0.3429801070014946,0.2622840849944623,0.6052641919959569,0.6052641919959569,810,4042,66992,70820752,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6696012939937646,xgrammar,0.619822637992911,2.243120758997975,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 11, 3377, 11, 466, 4374, 488, 2224, 3133, 383, 30, 2228, 12, 11150, 440, 4237, 11, 6618, 11, 466, 8396, 264, 7059, 30, 2228, 12, 23879, 745, 11040, 30, 18050, 9764, 728, 321, 9856, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like to discuss or ask about? For example:  
- A question, problem, or idea you're working on?  
- Help with writing, learning, or understanding a concept?  
- Something else entirely?  

Let me and exercise<|im_end|>",True,3795953152,6.890493963990593
099_common_gen_sets_differ_kna_t4_rep2,399,3,sets_differ,,4,2,64,20,1173,938168580,common_gen,99,2,common_gen:validation:380,0,33c6c782b58cfdee27bc67e3bc70a891d0d16fae5f1d4203cb72dd6d2e1042f0,d7465100031817825e8e45f07a2c8bacf45cfe50c097b4338239144621df9334,success,,256.0,256.0,256.0,False,,model_loaded,12.217506978995516,0.3331020229961723,0.3602076639945153,0.6933096869906876,0.6933096869906876,1058,6304,104183,129633331,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6829820690036286,xgrammar,0.6222965860069962,2.2217183399916394,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 3377, 488, 2224, 3133, 383, 30, 2228, 12, 1473, 4374, 488, 1318, 310, 12804, 30, 2228, 12, 23879, 488, 1144, 1438, 440, 318, 68, 1257, 2487, 4237, 11, 6157, 11, 10505, 11504, 321, 1353, 248046]","It seems your message might be incomplete! Could you please clarify what you'd like to know or discuss? For example:  
- A question or problem you're working on?  
- An idea you want to explore?  
- Something you need help with (e.g., writing, analysis, coding)? and look<|im_end|>",True,3795953152,6.951865661991178
100_common_gen_sets_differ_kna_t5_rep2,400,4,sets_differ,,5,2,64,24,1420,1828469491,common_gen,100,2,common_gen:validation:453,0,01f401415a20bc3cd599c87fca09bb51b368cbd4466c83cd1d248c20a211dedf,bccfb74a7a176aaa2c2307db4e3976f67f5c46dfb944c82db569efc0a89c86df,success,,256.0,256.0,256.0,False,,model_loaded,14.36984012099856,0.37039955299405847,0.47337705799145624,0.8437766109855147,0.8437766109855147,1306,9054,149118,210930461,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.830441099999007,xgrammar,0.6481283559987787,2.2343286920076935,12,64,"[2064, 4816, 678, 1876, 369, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 5269, 8, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 2228, 12, 357, 1622, 364, 1438, 440, 4237, 11, 10505, 11, 466, 6157, 2228, 321, 3222, 248046]","It seems your message is incomplete! Could you please clarify what you'd like to discuss or ask about? For example:  
- A specific topic (e.g., science, history, technology)  
- A question or problem to solve  
- A request for help with writing, coding, or analysis  
 and hold<|im_end|>",True,3795953152,7.383352560005733
101_common_gen_sets_differ_kna_t6_rep2,401,5,sets_differ,,6,2,64,28,1667,48054248,common_gen,101,2,common_gen:validation:673,0,532970d61e3f02cd6880c805ea27f351af1c4721167d585f47dc99ad88a24e00,cfe88db3c886fd0edd62c0a85a333759d964771a7d9276c7b316d00ab0ed60bb,success,,256.0,256.0,256.0,False,,model_loaded,13.449343774991576,0.3783394889906049,0.5942752319970168,0.9726147209876217,0.9726147209876217,1554,12292,201797,317605006,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8529326190036954,xgrammar,0.6473865360021591,2.2341290520125767,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 5269, 11504, 2228, 12, 357, 3296, 466, 3377, 488, 1144, 1438, 440, 30, 2228, 12, 23879, 11190, 318, 68, 1257, 2487, 449, 4374, 321, 3609, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to know or discuss? For example:  
- A specific topic (e.g., science, history, technology)?  
- A question or problem you need help with?  
- Something creative (e.g., an idea and watch<|im_end|>",True,3795953152,7.573992512989207
102_common_gen_sets_differ_kna_t7_rep2,402,6,sets_differ,,7,2,64,32,1914,572630654,common_gen,102,2,common_gen:validation:888,0,bbf69224446a57a526b6689512c9557139afca42d1aeed99857b17c4358a4601,d3555ec524f629c190326fac3f982b006376e3b85f65cba545a0c81a5f8f529e,success,,256.0,256.0,256.0,False,,model_loaded,13.33280254699639,0.3882981679926161,0.7226535530062392,1.1109517209988553,1.1109517209988553,1802,16018,262220,452549830,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8052422369946726,xgrammar,0.6404450510017341,2.189282915991498,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1928, 11, 9183, 11, 466, 12622, 440, 264, 3050, 8282, 30, 2228, 12, 8448, 488, 9859, 264, 3296, 11, 21156, 264, 3377, 11, 466, 1066, 3322, 264, 15855, 6040, 30, 2228, 9764, 728, 1366, 321, 3165, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like help with? For example:  
- Do you need information, advice, or assistance with a specific topic?  
- Are you asking a question, solving a problem, or just having a casual chat?  
Let me know and write<|im_end|>",True,3795953152,7.57081382299657
103_common_gen_sets_differ_kna_t8_rep2,403,7,sets_differ,,8,2,64,36,2161,1365137604,common_gen,103,2,common_gen:validation:240,0,77eb1090476c828eb70de6e6090310b7188b506a1464696e5d2b8b8f2a175c68,2e272b0d9ccf5f156ed6b398a8f5eafc7ab6c2f352a62105b906f110af4f144c,success,,256.0,256.0,256.0,False,,model_loaded,13.04251398400811,0.3799815719976323,0.8821634999912931,1.2621450719889253,1.2621450719889253,2050,20232,330387,618657797,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7986961679998785,xgrammar,0.6288364570064005,2.1768772210052703,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 12757, 424, 579, 5265, 310, 5269, 11, 7785, 11, 7431, 11, 466, 3977, 745, 11, 353, 2688, 1532, 310, 1438, 0, 25677, 232, 3437, 579, 383, 678, 3838, 30, 271, 2381, 3010, 25, 198, 12, 3054, 488, 1144, 1438, 440, 9668, 321, 248046]","It seems your message might be incomplete! Could you clarify what you'd like to discuss or ask about? Whether it's related to technology, science, culture, or anything else, I'm here to help! 😊 What's on your mind?

For example:
- Do you need help with holding and<|im_end|>",True,3795953152,7.633041391993174
104_common_gen_sets_differ_kna_t9_rep2,404,8,sets_differ,,9,2,64,40,2408,1526593342,common_gen,104,2,common_gen:validation:976,0,407b0e72e94fac01cccb470fa9062a3f036df99e108af991c4204b83be177cd7,2df641b47ca6ad1d929fbf0b195234c260c9102f00d09d4330dd1b86bbb98df7,success,,256.0,256.0,256.0,False,,model_loaded,13.50990703899879,0.3982627479999792,1.0380588229891146,1.4363215709890937,1.4363215709890937,2298,24934,408556,818821771,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.704451263998635,xgrammar,0.6387484509905335,2.227333114002249,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 5269, 11, 3712, 11504, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 30, 2228, 12, 23879, 11190, 318, 68, 1257, 2487, 449, 4374, 11, 3255, 11, 466, 3627, 321, 248046]","It seems your message might be incomplete! Could you clarify what you'd like to know or discuss? For example:  
- A specific topic (e.g., science, technology, history)?  
- A question or problem to solve?  
- Something creative (e.g., an idea, story, or track and<|im_end|>",True,3795953152,7.811516717993072
105_common_gen_sets_differ_kna_t10_rep2,405,9,sets_differ,,10,2,64,44,2655,1739885609,common_gen,105,2,common_gen:validation:818,0,70a85c77da24c2b0d36622fb8f35f5a7e3f8af33f720e9b56031cd65c705f094,ba9893af10f372042a7a9f3fb027e84c7ae8d850a1b5914e2751adea2cad2c5c,success,,256.0,256.0,256.0,False,,model_loaded,13.502187965001212,0.4201723689911887,1.2135223259974737,1.6336946949886624,1.6336946949886624,2546,30124,494977,1055934616,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7540373069932684,xgrammar,0.6418872210051632,2.208206233990495,12,64,"[2064, 4816, 678, 1876, 369, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11, 11190, 4237, 11504, 2228, 12, 357, 3296, 466, 3377, 488, 2224, 3133, 383, 30, 2228, 12, 23879, 745, 11040, 30, 18050, 9764, 728, 1366, 321, 2213, 248046]","It seems your message is incomplete! Could you clarify what you'd like to know or discuss? For example:  
- A specific topic (e.g., science, history, tech, creative writing)?  
- A question or problem you're working on?  
- Something else entirely?  

Let me know and catch<|im_end|>",True,3795953152,8.042340112006059
106_common_gen_both_sides_kna_t1_rep2,406,0,both_sides,,1,2,64,6,364,51305430,common_gen,106,2,common_gen:validation:69,0,ebff3d8139ea90f320b1b5cc984d71a43155c682037b7ffbd94c82350fa7641f,58fb531c1ab2026a26ac53a9027db059e1669c9512be36a3775c37979d11f83c,success,,256.0,256.0,256.0,False,,model_loaded,12.256712956004776,0.34890542599896435,0.07296316399879288,0.4218685899977572,0.4218685899977572,248,724,12415,5626739,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7362616970058298,xgrammar,0.6390425760037033,2.2649966739991214,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 357, 3296, 488, 1144, 1438, 440, 30, 2228, 12, 23879, 745, 11040, 30, 18050, 9764, 728, 1366, 24562, 321, 24562, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to discuss or ask about? For example:  
- A specific topic (e.g., science, history, tech)?  
- A question you need help with?  
- Something else entirely?  

Let me know climb and climb<|im_end|>",True,3795953152,6.903428160992917
107_common_gen_both_sides_kna_t2_rep2,407,1,both_sides,,2,2,64,10,546,871591343,common_gen,107,2,common_gen:validation:556,0,d2f355e7ca7c909e68e25ddae41e9a890a5f97fef8c21e6a825744845fcdd4fb,4dcac93d09924c4c928a3b8412e801ae0f4078dccda0d7aa965aaa4d6a3bce07,success,,256.0,256.0,256.0,False,,model_loaded,12.360206389988889,0.31841107699438,0.1301926580053987,0.4486037349997787,0.4486037349997787,431,1627,27478,18469771,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.738129299992579,xgrammar,0.6442971639917232,2.2226636060077,12,64,"[2064, 5686, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 8448, 488, 9859, 883, 264, 3050, 8282, 318, 68, 1257, 2487, 5269, 11, 7785, 11, 7431, 11504, 2228, 12, 3054, 488, 1144, 1438, 440, 264, 3274, 318, 68, 1257, 2487, 4237, 11, 21156, 5154, 2919, 321, 2919, 248046]","It looks like your message might be incomplete! Could you clarify what you'd like to know or discuss? For example:  
- Are you asking about a specific topic (e.g., technology, science, culture)?  
- Do you need help with a task (e.g., writing, solving problems water and water<|im_end|>",True,3795953152,6.803835190003156
108_common_gen_both_sides_kna_t3_rep2,408,2,both_sides,,3,2,64,13,728,173730257,common_gen,108,2,common_gen:validation:154,0,f1b4c13702b76160ce176916d8aa30413c1ea68db70464e489a093d654eae6e5,7909f42fa649f720c9ea003e401df038d29138cd1af8b6a6868ff97d493e16f2,success,,256.0,256.0,256.0,False,,model_loaded,12.304603053999017,0.3410113699937938,0.19472729299741331,0.5357386629912071,0.5357386629912071,614,2890,48857,40451965,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.81223854298878,xgrammar,0.6312017449963605,2.2427550319989678,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 883, 7785, 11, 5269, 11, 3712, 11, 466, 7431, 30, 2228, 12, 11150, 440, 264, 3377, 466, 3274, 318, 68, 1257, 2487, 6673, 11, 10505, 11, 4237, 11504, 2228, 12, 54152, 6560, 321, 6560, 248046]","It seems your message might be incomplete! Could you please clarify what you'd like to discuss or ask about? For example:  
- A question about science, technology, history, or culture?  
- Help with a problem or task (e.g., math, coding, writing)?  
- Sharing arm and arm<|im_end|>",True,3795953152,6.957358706000377
109_common_gen_both_sides_kna_t4_rep2,409,3,both_sides,,4,2,64,16,910,1605160701,common_gen,109,2,common_gen:validation:552,0,198908bdaff99c8a01113d047a6657a580758210a184cdf9aedd00c73d37e198,4cbe62e575f9b36cb0d2aff475c49eafa19ce1de8162f4a215636f69a0f6ebe3,success,,256.0,256.0,256.0,False,,model_loaded,12.28134936899005,0.34189795098791365,0.2641010099905543,0.605998960978468,0.605998960978468,797,4513,75948,73145801,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7677087019983446,xgrammar,0.6328011890000198,2.219435892009642,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 357, 3296, 466, 3377, 488, 1144, 1438, 440, 30, 2228, 12, 23879, 745, 11040, 30, 18050, 9658, 1042, 728, 9558, 321, 9558, 248046]","It seems your message might be incomplete! Could you please clarify what you'd like to know or discuss? For example:  
- A specific topic (e.g., science, history, tech)?  
- A question or problem you need help with?  
- Something else entirely?  

Just let me wear and wear<|im_end|>",True,3795953152,7.002100514000631
110_common_gen_both_sides_kna_t5_rep2,410,4,both_sides,,5,2,64,19,1092,1614795441,common_gen,110,2,common_gen:validation:859,0,303a7efa0d38b6b8da2139191773c8f77241985a77d4b62b488387f83e58430b,6366ba2aeaa608db3ce49e5da9aabd09483c62da76acf00dabe6bef1e09df34b,success,,256.0,256.0,256.0,False,,model_loaded,12.737099566002144,0.35415991699846927,0.3418963400035864,0.6960562570020556,0.6960562570020556,980,6496,108751,118123759,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.756415247989935,xgrammar,0.629410869005369,2.2058864580030786,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 4191, 30, 12757, 424, 579, 264, 3296, 11, 264, 11190, 4374, 11, 264, 3377, 94762, 5313, 11, 466, 1066, 264, 15855, 10125, 11, 353, 2688, 1532, 310, 1438, 0, 25677, 232, 3437, 1000, 488, 1040, 310, 12804, 30, 18050, 6391, 59560, 321, 59560, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to discuss or share? Whether it's a question, a creative idea, a problem-solving approach, or just a casual conversation, I'm here to help! 😊 What would you like to explore?  

*( guitarist and guitarist<|im_end|>",True,3795953152,7.064782446002937
