job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
065_coauthor_exactly_once_kna_t6_rep2,365,5,exactly_once,,6,2,64,14,875,1203003413,coauthor,65,2,coauthor:creative:c5166a329a9c45f990a5d3c692d7faa0,0,a03e489c1b906e444d88b23581e7280b6b390072cfe69bcea387a881d62b93a9,71085461e91ebf2a6d6785a1e4ec69783d0912bcd72c852e8ad0dd7710e47eae,success,,256.0,256.0,256.0,False,,model_loaded,13.321887918005814,0.35099944699322805,0.2638504899950931,0.6148499369883211,0.6148499369883211,760,5964,93873,71235719,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.739577284999541,xgrammar,0.6419782900047721,2.22355856600916,426,64,"[2053, 279, 3521, 6823, 55807, 1083, 264, 5365, 5830, 21297, 11, 279, 2624, 364, 264, 491, 2450, 5820, 440, 264, 26508, 32687, 13, 54134, 494, 1396, 3478, 6777, 72805, 836, 4802, 11, 47692, 10632, 9006, 35939, 421, 45867, 279, 5365, 3433, 7551, 1004, 12570, 1785, 11, 1345, 16146, 68097, 310, 9475, 10456, 364, 4751, 5792, 17448, 17839, 13, 561, 18641, 314, 279, 11247, 248046]","As the global population descended into a deepening panic, the search for a new source began with a desperate hunger. Scientists from every major nation pooled their resources, constructing massive observatories that scanned the deep space beyond our solar system, while governments scrambled to secure funding for ground-based detection arrays. The narrative of the planet<|im_end|>",True,3820139520,6.999043746996904
066_coauthor_exactly_once_kna_t7_rep2,366,6,exactly_once,,7,2,64,16,1000,1498587352,coauthor,66,2,coauthor:creative:200b5a62bded44f6ba8320c117bee58a,0,22fc8e97c8671c74ab7cea15b22c0ec48fff7688f2acf2b6abed15f496de3feb,1e0b37c98a046624ff8a246d9c19e01d56f9ef1feaa4a2e48c2e4f26219f28c6,success,,256.0,256.0,256.0,False,,model_loaded,12.534980579992407,0.34138560100109316,0.32087688699539285,0.662262487996486,0.662262487996486,886,7826,123484,102860805,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.733111460998771,xgrammar,0.6350715879962081,2.236609450003016,103,64,"[20946, 513, 728, 1288, 1292, 29636, 11, 1024, 7497, 10558, 321, 10958, 11, 3482, 11040, 2086, 494, 678, 1765, 13, 328, 760, 799, 852, 14936, 279, 1118, 5522, 11, 279, 799, 852, 30489, 506, 279, 29819, 11, 279, 799, 852, 2496, 995, 310, 5106, 279, 2956, 1521, 279, 4034, 557, 279, 1132, 8464, 13, 1921, 1353, 506, 678, 6213, 13, 2302, 513, 24482, 248046]","""You are me,"" she replies, her voice smooth and familiar, yet entirely different from your own. ""The one who watched the first movie, the one who laughed at the tragedy, the one who never had to leave the room because the screen was the only reality. But look at your eyes. They are dirt<|im_end|>",True,3797074944,7.027744277991587
067_coauthor_exactly_once_kna_t8_rep2,367,7,exactly_once,,8,2,64,18,1125,1971707270,coauthor,67,2,coauthor:creative:ab54a76d5f3643ca95b0a24783f26921,0,cbcfbf5961f542625f49ff7e21c00ce759b6c995cd24fcc18fa3c3844826ea67,ea8527a9ca401cd04acdf01ee1dc6b3db323fc633736ff736cdc29d407e23fff,success,,256.0,256.0,256.0,False,,model_loaded,12.760776998999063,0.35172579799836967,0.3785247899941169,0.7302505879924865,0.7302505879924865,1012,9936,157029,142113510,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.709628768003313,xgrammar,0.6408993090008153,2.357901291004964,674,64,"[2053, 781, 7338, 383, 279, 15879, 11, 11834, 836, 52635, 19802, 321, 13879, 310, 279, 35336, 3184, 35261, 883, 279, 2172, 9117, 11, 279, 2235, 6351, 22952, 5326, 6348, 303, 310, 1024, 38896, 13, 2838, 4439, 11, 328, 2939, 382, 11, 3184, 728, 883, 678, 2902, 13, 10166, 513, 488, 4627, 440, 7285, 46008, 29547, 93040, 11, 780, 6213, 93069, 2631, 440, 3743, 248046]","As they sat on the grass, eating their picnic fare and listening to the wolf tell tales about the great sea, the old mother pig finally gave in to her curiosity. She asked, ""Anders, tell me about your family. Who are you friends with?"" Anders smiled warmly, his eyes twinkling with bad<|im_end|>",True,3841696768,7.2373891359893605
068_coauthor_exactly_once_kna_t9_rep2,368,8,exactly_once,,9,2,64,20,1250,203661594,coauthor,68,2,coauthor:creative:893f5fa336ac4092b1d4efe6c91ef24f,0,889b8565e234ccdbfb67dcef5ed14a9ca9d86dfba111aa70ca46e0c564c4d662,c1467b3b6624e5c2039fba4d8247814517af2f96c2b6c76f3c22ba5de67d472a,success,,256.0,256.0,256.0,False,,model_loaded,14.467870841006516,0.39469819600344636,0.4457775990013033,0.8404757950047497,0.8404757950047497,1138,12294,195625,189737834,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.0521749980107415,xgrammar,0.6399854100018274,2.2374263680103468,98,64,"[760, 18641, 3428, 4829, 264, 25794, 11, 30787, 494, 264, 65715, 46060, 51570, 310, 264, 89158, 29819, 13, 561, 3008, 6043, 314, 279, 5333, 998, 2496, 1066, 6745, 26, 781, 998, 264, 23897, 55090, 421, 279, 6255, 3809, 4490, 310, 3418, 2980, 424, 557, 2166, 3200, 13, 271, 2053, 488, 2364, 303, 678, 12772, 11, 279, 20513, 314, 279, 1814, 10751, 45179, 3238, 248046]","The narrative often takes a twist, shifting from a dystopian thriller to a poignant tragedy. The side effects of the drug were never just physical; they were a cognitive erosion that the medical community failed to understand until it was too late.

As you sit in your apartment, the silence of the world feels deaf low<|im_end|>",True,3797013504,7.695688712992705
069_coauthor_exactly_once_kna_t10_rep2,369,9,exactly_once,,10,2,64,22,1375,147400736,coauthor,69,2,coauthor:creative:a835d25a742840db987cf1fc4f877a98,0,dec23b0fa7de368caa66ccfda05ccc0c4642cab6abbe142b6cb0344a952f60af,ecef51f2716958246690a13ec84a427204a186ce713eb89f892b9de25f84d56a,success,,256.0,256.0,256.0,False,,model_loaded,14.130033771987655,0.4144509640027536,0.5173247350030579,0.9317756990058115,0.9317756990058115,1264,14900,238403,246477777,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9995319029985694,xgrammar,0.653806854999857,2.2096810530056246,361,64,"[760, 25878, 369, 7948, 321, 21030, 11, 264, 35916, 12503, 310, 279, 9229, 321, 3807, 314, 279, 3555, 9018, 13, 561, 1814, 11, 3322, 8831, 290, 279, 28911, 314, 3980, 11, 1381, 12965, 27276, 1172, 264, 3074, 6797, 13, 561, 18654, 314, 279, 3516, 4042, 13376, 17645, 1083, 264, 26281, 5357, 314, 15485, 321, 43530, 11, 430, 781, 12706, 421, 29310, 557, 4284, 248046]","The embrace is warm and gentle, a stark contrast to the steel and fire of the previous century. The world, having weathered the trauma of war, now stands united under a single sun. The anger of the United States dissolves into a profound sense of relief and gratitude, as they realize that isolation was taken<|im_end|>",True,3814515712,7.698080387999653
070_coauthor_exactly_once_kna_t11_rep2,370,10,exactly_once,,11,2,64,24,1500,478886163,coauthor,70,2,coauthor:creative:2d9bcb435a994711829fe6b05f256fdb,0,bdccb57d5de696a085bc92239e8747b5b08024a911ae66c7da5954cac02488c5,bea3be0587b6db620cde8249412ffe8480283e711993e123f96982cf02156b86,success,,256.0,256.0,256.0,False,,model_loaded,13.707504404010251,0.39366792600776535,0.5902620880078757,0.9839300140156411,0.9839300140156411,1390,17754,285302,313077339,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9533613179955864,xgrammar,0.6325521669932641,2.2538904980028747,381,64,"[760, 25282, 369, 264, 6808, 421, 1902, 381, 4284, 506, 6681, 31266, 314, 279, 1637, 579, 14756, 13, 15451, 4290, 914, 279, 4125, 11, 279, 4125, 369, 421, 1208, 1144, 310, 2842, 4483, 279, 14735, 13, 1921, 279, 1865, 8381, 11690, 1245, 1381, 13, 271, 623, 279, 3177, 314, 17739, 68507, 11, 279, 328, 32534, 9011, 9839, 1, 682, 13717, 13, 1049, 4142, 248046]","The cure is a drink that must be taken at exactly midnight of the person's birthday. Which isn't the issue, the issue is that people need to stop taking the pill. But the real challenge begins right now.

In the city of Oakhaven, the ""Midnight Club"" has formed. It police<|im_end|>",True,3816082944,7.658919434004929
071_coauthor_exactly_once_kna_t12_rep2,371,11,exactly_once,,12,2,64,26,1625,647228559,coauthor,71,2,coauthor:creative:f0b4803428a846c6b22e2d420e980a33,0,d1f579596998e19af78a9769d681676008bea2a1a7d144511766a28c7316610c,cb8b9e6046c999a98efabcf54f2695b70c6823fc84deafafff298340bc4beea2,success,,256.0,256.0,256.0,False,,model_loaded,13.344085215998348,0.4191943750047358,0.6749756979988888,1.0941700730036246,1.0941700730036246,1516,20856,336383,390280520,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.881771492990083,xgrammar,0.6456152089958778,2.2228875620057806,283,64,"[760, 3516, 4042, 11, 3322, 7544, 63836, 264, 638, 1284, 25831, 7975, 383, 264, 11247, 421, 995, 978, 6791, 57548, 9853, 539, 279, 32841, 11, 18748, 279, 1814, 1472, 264, 17796, 314, 16568, 17246, 16334, 2074, 13, 2302, 11252, 421, 539, 12720, 1060, 5402, 11, 781, 995, 5326, 10782, 279, 1132, 1752, 310, 804, 4936, 25, 279, 16162, 314, 660, 8976, 18948, 1801, 248046]","The United States, having successfully cultivated a self-sufficient society on a planet that had been nearly terraformed by the Russians, viewed the world through a lens of hyper-individualism. They believed that by isolating themselves, they had finally discovered the only path to true progress: the removal of all external dependencies made<|im_end|>",True,3807870464,7.767812197998865
072_coauthor_exactly_once_kna_t13_rep2,372,12,exactly_once,,13,2,64,28,1750,1720919723,coauthor,72,2,coauthor:creative:1a94f1f656ad46d4b58923212e41cdeb,0,3d302da122b8af25c8ca52092b27cd62f995ca3b9e054ceb4c97c1167830a976,f670ecae0ac6e85872bdd1878fe588562afe032b05e91e35716651b231c579ad,success,,256.0,256.0,256.0,False,,model_loaded,13.539492004012573,0.3939953100052662,0.7514823230012553,1.1454776330065215,1.1454776330065215,1642,24206,391646,478831320,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.900232585001504,xgrammar,0.6450533569877734,2.2610425189923262,438,64,"[57646, 579, 3460, 11, 864, 995, 978, 264, 6696, 314, 41981, 24447, 11, 1381, 2682, 12449, 440, 264, 13633, 391, 11, 5983, 786, 37747, 13, 561, 897, 13834, 11, 874, 4860, 1066, 72404, 694, 2652, 1030, 314, 264, 491, 321, 16958, 2993, 11, 998, 6941, 310, 22347, 4613, 780, 7535, 13, 3648, 539, 799, 11, 781, 78272, 279, 21970, 24544, 11, 836, 2716, 248046]","Arthur's face, which had been a mask of grim determination, now glowed with a sickly, greenish hue. The roaches, no longer just pests but vermin of a new and terrible kind, were beginning to stir inside his suit. One by one, they breached the rubber seal, their short<|im_end|>",True,3821080064,7.737214302003849
073_coauthor_exactly_once_kna_t14_rep2,373,13,exactly_once,,14,2,64,30,1875,1656631306,coauthor,73,2,coauthor:creative:a068c6552ba143c8ba4f378e49c3b640,0,40d85e2baec03eec4ac2012a711120251e516a7997f4e672cbac4efc7cbf35dd,82977ed521352e7645264b246a4f5e3e583d6dc1d138bcd1731a079e8f0e27a1,success,,256.0,256.0,256.0,False,,model_loaded,13.299440503004007,0.399047476996202,0.8422401339921635,1.2412876109883655,1.2412876109883655,1768,27804,451091,579473739,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9071784800034948,xgrammar,0.6365720910107484,2.222783528995933,203,64,"[21595, 579, 6038, 557, 524, 15756, 264, 8415, 314, 279, 6121, 11, 694, 264, 26281, 36049, 364, 279, 2199, 551, 995, 5384, 13, 6983, 854, 279, 6797, 15537, 11, 551, 6273, 279, 40423, 75073, 303, 780, 14697, 11, 430, 413, 279, 7914, 551, 9939, 995, 2496, 23533, 13, 1061, 6570, 11, 28486, 4528, 314, 4557, 54779, 1384, 11, 3154, 780, 20803, 524, 4393, 248046]","David's secret was not merely a fear of the dark, but a profound grief for the life he had lost. Every time the sun rose, he felt the hollow ache in his chest, as if the boy he loved had never existed. This constant, invisible weight of loss haunted him, making his nights not active<|im_end|>",True,3801069568,7.788600751009653
074_coauthor_exactly_once_kna_t15_rep2,374,14,exactly_once,,15,2,64,32,2000,193350707,coauthor,74,2,coauthor:creative:c68e3e04c564413fab31d6765cba7f77,0,5becd69d9e30cead8e7de7db75853e028164fc395c22fd007faa345487ab012a,a2c53f8f68b6c502becd12f04cc40889c7011f8c2bfd45d66081c540344533e8,success,,256.0,256.0,256.0,False,,model_loaded,13.300410452997312,0.414281254998059,0.93784970100387,1.352130956001929,1.352130956001929,1894,31650,514718,692951777,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.79676788400684,xgrammar,0.63072608600487,2.2091433580062585,121,64,"[6651, 7481, 836, 7143, 4330, 24918, 1083, 264, 8387, 11, 23680, 3421, 10337, 303, 279, 35214, 11, 1332, 279, 795, 22327, 998, 38791, 539, 24385, 421, 995, 2496, 3753, 264, 3611, 1518, 13, 1061, 557, 279, 1118, 854, 303, 3611, 3712, 421, 264, 3521, 2184, 12793, 995, 978, 6379, 80475, 494, 279, 5904, 18641, 314, 8464, 13, 271, 760, 3516, 4042, 11, 20413, 248046]","They moved their digital footprints into a separate, encrypted server cluster in the Arctic, where the data streams were monitored by algorithms that had never seen a human before. This was the first time in human history that a global superpower had been completely severed from the shared narrative of reality.

The United States, silent<|im_end|>",True,3797296128,7.784210727986647
075_coauthor_exactly_once_kna_t16_rep2,375,15,exactly_once,,16,2,64,34,2125,1007557637,coauthor,75,2,coauthor:creative:f7156d363a5d45ea9f0171bc468277b7,0,36ca4ffc86f86940afb7859472d73b89e13af369552a42edada36bb149b23ad8,d049b272ea71a017fc1492a179e0b72af1f04b53f9d156687dc99607803963a3,success,,256.0,256.0,256.0,False,,model_loaded,13.560149961005663,0.4229516009945655,1.0385357650084188,1.4614873660029843,1.4614873660029843,2020,35744,582527,820009434,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8189233750017593,xgrammar,0.6539337980066193,2.2539978830027394,404,64,"[1860, 279, 9613, 3008, 11, 506, 3140, 279, 8193, 5909, 1092, 264, 85693, 369, 13, 2302, 599, 3512, 279, 1132, 6777, 383, 8964, 310, 599, 34319, 279, 43144, 11, 264, 11659, 781, 1381, 8418, 430, 279, 5145, 7489, 314, 29337, 13, 7183, 279, 2235, 3980, 46172, 314, 279, 30315, 513, 1381, 13092, 58588, 80197, 536, 440, 68171, 321, 39666, 11, 264, 35916, 25680, 248046]","On the bright side, at least the Chinese remember what a hamburger is. They have become the only nation on Earth to have invented the burger, a dish they now serve as the national symbol of unity. Even the old warlords of the empire are now serving grilled patties with lettuce and tomato, a stark reminder<|im_end|>",True,3818413568,8.012970529001905
076_coauthor_exactly_once_kna_t17_rep2,376,16,exactly_once,,17,2,64,36,2250,327537182,coauthor,76,2,coauthor:creative:ef145d5c1ad94981bbea37ec48c4eb2e,0,2a4317fa526169625894e7c01fbcc1df7f752a205341deb0c5c1e8011f201e31,8c25ba06fb14a66fb0a85e567c74c3f6b54b298a067c130149254773dabf462a,success,,256.0,256.0,256.0,False,,model_loaded,14.14976066800591,0.4320605289976811,1.1424702430085745,1.5745307720062556,1.5745307720062556,2146,40086,654518,961390710,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9652391760027967,xgrammar,0.6473611240071477,2.205870207006228,339,64,"[20946, 628, 2222, 678, 1727, 2199, 413, 488, 1318, 11, 694, 424, 668, 381, 279, 1483, 854, 11, 506, 3140, 364, 411, 4625, 1288, 279, 18040, 2640, 11, 780, 7497, 18717, 62611, 279, 50240, 4649, 314, 279, 1809, 13, 328, 11179, 1483, 2199, 628, 1236, 799, 2222, 310, 279, 1727, 2199, 13, 18200, 488, 628, 2222, 279, 799, 3065, 421, 579, 12737, 488, 248046]","""You can change your next life if you want, but it will be the last time, at least for this round,"" the speaker says, his voice calm amidst the chaotic energy of the group. ""Every last life can make one change to the next life. Perhaps you can change the one thing that's killing you<|im_end|>",True,3812789760,8.148877370011178
077_coauthor_exactly_once_kna_t18_rep2,377,17,exactly_once,,18,2,64,38,2375,882599116,coauthor,77,2,coauthor:creative:1a50c197cf564bf88f386197d1f279d9,0,a58fa1f5f930dd0b9349373ee4947a4a721007e312b368e45a3b850570f2f558,7835acd69b24144da67d3e1fbfae78fa77eb8f92cb60f463cccb8a29a52fd62a,success,,256.0,256.0,256.0,False,,model_loaded,14.151630441003363,0.44182706299761776,1.2556591980101075,1.6974862610077253,1.6974862610077253,2272,44676,730691,1117839605,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.9960170940030366,xgrammar,0.6433304579986725,2.2224157190066762,297,64,"[6825, 2688, 524, 14038, 1288, 279, 2018, 40675, 85111, 11, 1024, 7497, 24304, 449, 71419, 11, 64416, 3023, 279, 46193, 5821, 314, 279, 40354, 13, 328, 7691, 579, 2590, 978, 264, 2612, 314, 264, 15804, 78, 13, 1921, 93642, 1071, 1990, 11, 353, 5312, 1024, 348, 6975, 9, 506, 279, 35997, 1518, 424, 25286, 1149, 271, 7691, 7123, 11784, 11, 1024, 12098, 40469, 248046]","""I'm not surprised,"" the second maid whispers, her voice dropping an octave, stripping away the polite distance of the servants. ""She's always been a bit of a weirdo. But weirder still, I saw her *look* at the bee before it landed.""

She steps closer, her shadow stretching<|im_end|>",True,3808969728,8.30830916299601
078_coauthor_exactly_once_kna_t19_rep2,378,18,exactly_once,,19,2,64,40,2500,1099492181,coauthor,78,2,coauthor:creative:1745a412b5cb4638b35b9f6f63eb3e0b,0,b6cdaac333a6e0dfd755d8ffeb7fca52f842012c35cbfed45e8b206dc66c2050,680e8df9af58f2ee013fbe1bfdaae16385ac5a9d0b693d6b43e1763824a25817,success,,256.0,256.0,256.0,False,,model_loaded,14.167620550011634,0.4431703049922362,1.3689453569968464,1.8121156619890826,1.8121156619890826,2398,49514,811046,1290100119,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6440550629922654,xgrammar,0.6434365479944972,2.251607566999155,155,64,"[760, 27749, 56378, 303, 279, 63712, 3594, 314, 279, 29640, 11, 264, 35916, 12503, 310, 279, 78828, 11, 13668, 4424, 314, 279, 9065, 13, 35740, 66220, 38229, 579, 89814, 682, 28028, 26, 551, 369, 874, 4860, 279, 8981, 11, 36370, 11808, 314, 264, 12641, 14120, 11, 694, 2414, 2944, 777, 84984, 13, 5133, 6213, 11, 864, 8334, 5467, 279, 8720, 88, 11, 12062, 248046]","The invitation hangs in the humid air of the basement, a stark contrast to the sterile, controlled environment of the prison. Fake Elon Musk's demeanor has shifted; he is no longer the cold, calculating CEO of a tech giant, but something far more visceral. His eyes, which previously held the glassy, fake<|im_end|>",True,3797717504,8.086803806989337
079_coauthor_odd_count_kna_t14_rep2,379,13,odd_count,,14,2,64,30,1875,260323849,coauthor,79,2,coauthor:creative:58e702b7c7e249a0aaf762ea10f833b3,0,7d8dbf253f8057e4093d4e2f471bed168ff9284deff5479d8a3eb3bca3b6ca1d,52d1881494c472762f01720c4b1a140f32001b9125c67f2ad5f7d45388cd8f95,success,,256.0,256.0,256.0,False,,model_loaded,13.572276690989383,0.4004019339918159,0.8511103639903013,1.2515122979821172,1.2515122979821172,1768,28658,464643,610234819,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8852281760046026,xgrammar,0.7721065590012586,2.239967059009359,229,64,"[24212, 11, 279, 18995, 11, 852, 682, 2394, 17295, 279, 27049, 314, 264, 37233, 321, 52976, 52862, 8214, 6725, 328, 45451, 462, 2131, 3078, 1288, 682, 978, 3133, 94746, 310, 10582, 279, 18995, 579, 1765, 19510, 7535, 321, 95272, 41670, 836, 8026, 579, 10331, 5757, 13, 1216, 369, 264, 19149, 694, 3428, 90007, 26578, 852, 13325, 5387, 14537, 3154, 52658, 364, 780, 5640, 248046]","Meanwhile, the alien, who has since adopted the persona of a humble and eccentric cosmic guide named ""Professor Huxley,"" has been working tirelessly to patch the alien's own damaged suit and recalibrate their ship's navigation systems. He is a brilliant but often clumsy scientist who finds himself constantly making excuses for his travel<|im_end|>",True,3803109376,7.944405933012604
080_coauthor_left_not_right_kna_t1_rep2,380,0,left_not_right,,1,2,64,5,308,928162854,coauthor,80,2,coauthor:creative:dfbab4c8263444ef9d9e9d25e3e581f4,0,7f1398ba7e5a7760e6fb141a716ef8638bfaeddc8fd1d9c93d337a7da7d871f6,e8f315f595c840c95015da3979a419b77b90142fbe5e318a2bf1a856de09b4ef,success,,256.0,256.0,256.0,False,,model_loaded,12.860475438996218,0.34962824000103865,0.05553306300134864,0.4051613030023873,0.4051613030023873,190,491,8420,3163212,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8261475730105303,xgrammar,0.64728377800202,2.2669902030029334,157,64,"[1, 63151, 13, 2844, 14330, 3069, 551, 2496, 4774, 685, 364, 279, 5912, 13, 1165, 2908, 2597, 264, 2400, 20788, 30265, 685, 13, 1165, 2908, 2597, 279, 57030, 1923, 11, 279, 25703, 9752, 11, 279, 5148, 36084, 852, 8523, 1204, 310, 7458, 264, 7167, 2569, 303, 264, 220, 18, 15, 15, 14671, 5148, 11, 1442, 264, 7177, 6725, 359, 12702, 6, 8242, 321, 248046]","""Exactly. That explains why he never shows up for the shoot. We've got a full roster lined up. We've got the stunt double, the makeup artist, the script supervisor who knows how to spot a missing link in a 300-page script, even a guy named 'John' requirements and<|im_end|>",True,3797742080,7.009825425993768
081_coauthor_left_not_right_kna_t2_rep2,381,1,left_not_right,,2,2,64,9,493,1330869869,coauthor,81,2,coauthor:creative:05b655163b1e4e38b76c2785a0aea5bb,0,9229d7be5fad5cd29482dd0b3e8aababac99f624d6ac37c94a7cbdb7accb1d4b,81287636fca4e698b4cae33ea8d0aa1c4c9b4c030e14b9e949f3ac111f1b6741,success,,256.0,256.0,256.0,False,,model_loaded,12.25904190899746,0.3297891289985273,0.11186645500129089,0.4416555839998182,0.4416555839998182,376,1348,22213,13296516,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8207009229954565,xgrammar,0.628044070006581,2.1793533760064747,363,64,"[52594, 2843, 11, 279, 5054, 579, 2199, 430, 264, 27312, 7168, 995, 978, 264, 58170, 310, 279, 542, 75265, 36452, 579, 8601, 13, 1216, 995, 9218, 421, 804, 2854, 5532, 914, 883, 5442, 3739, 466, 60408, 20608, 26, 424, 557, 883, 8755, 685, 11, 1602, 8455, 11, 9708, 50301, 11, 4777, 1602, 1017, 13, 561, 10549, 557, 264, 48836, 1332, 781, 16739, 321, 248046]","Years later, the woman's life as a devoted wife had been a testament to the shapeshifter's efforts. He had learned that true love wasn't about playing games or manipulating emotions; it was about showing up, being patient, offering forgiveness, simply being there. The marriage was a sanctuary where they deeply and<|im_end|>",True,3814671360,6.819386227987707
082_coauthor_left_not_right_kna_t3_rep2,382,2,left_not_right,,3,2,64,12,678,1119773552,coauthor,82,2,coauthor:creative:bf739551dea348c48635d2fbabb51ed3,0,70c80018cde15c1f95be4bea842661a3256cbceaffe1c24bd4d891c345e610d3,08a9361254674d3f9daf94da07520d247bfa90899c2a5998c4ff1ae01c1883cd,success,,256.0,256.0,256.0,False,,model_loaded,12.808993507991545,0.3535921260045143,0.17452341999160126,0.5281155459961155,0.5281155459961155,562,2571,42184,32026134,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8205724519939395,xgrammar,0.6431793410010869,2.2037989540112903,260,64,"[2523, 599, 264, 10647, 3272, 13, 1049, 12611, 488, 440, 279, 5176, 314, 264, 6745, 11894, 11, 47494, 279, 9662, 680, 314, 488, 13, 271, 760, 1814, 17397, 36609, 13, 271, 760, 20117, 40718, 87987, 11, 279, 67344, 13376, 17645, 1083, 264, 39029, 421, 4290, 914, 13696, 11, 694, 10213, 11, 50240, 12665, 13, 561, 11947, 314, 279, 91436, 1820, 2878, 5904, 321, 248046]","You have a sudden thought. It hits you with the force of a physical blow, knocking the wind out of you.

The world stops spinning.

The golden buckets vanish, the popcorn dissolves into a scent that isn't butter, but pure, chaotic possibility. The faces of the reincarnators shared and<|im_end|>",True,3806066688,7.088127768001868
083_coauthor_left_not_right_kna_t4_rep2,383,3,left_not_right,,4,2,64,15,863,557666619,coauthor,83,2,coauthor:creative:2bb646dbeedc487c9bab6b1d5db5b5fc,0,fcd8181d118c1c0f4094c90f24cb6addcbb4acb608b79de5f49b3c7f7604bceb,f03f104341c61bc90ce3740f4deac6dbfa0a1b3c579e7462890804fd77a0ce9e,success,,256.0,256.0,256.0,False,,model_loaded,12.561316462000832,0.3635959449893562,0.2429284639947582,0.6065244089841144,0.6065244089841144,748,4160,68146,60977106,248320,"{""allowed_count"": 248067, ""expected_count"": 248067, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7164960100053577,xgrammar,0.6423545239958912,2.218765435012756,186,64,"[25202, 424, 264, 8415, 314, 279, 8609, 30, 2441, 557, 424, 264, 26508, 11, 21079, 21297, 421, 279, 31465, 4478, 314, 836, 28069, 30437, 995, 2582, 63166, 279, 27477, 2166, 3988, 30, 271, 760, 29310, 5532, 914, 883, 6925, 26, 424, 557, 264, 26508, 61648, 539, 279, 1814, 5847, 310, 3569, 854, 13, 2302, 995, 11252, 421, 264, 3074, 3980, 1362, 23950, 321, 248046]","Was it a fear of the Americans? Or was it a desperate, collective panic that the sheer speed of their technological leap had already tipped the scales too early?

The isolation wasn't about safety; it was a desperate gamble by the world leaders to buy time. They had believed that a single war could settle and<|im_end|>",True,3799210496,7.062196680999477
